element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Eu,-1.3034999,-0.9425838,1.1873245,-0.35705513,-1.15259,0.0789585,0.79725343,-0.36339867,0.09576405,-0.0499814,0.4073009,-0.26273257,0.23968852,0.24353811,-0.275112,0.041095756,0.44945008,0.28011757,-0.20173693,-0.49876475,-0.4449181,0.6783949,-0.41294545,0.0825345,-0.15844785,0.14337647,-0.0010628365,0.023913983,-0.2065588,0.2859814,0.47488326,-0.04039249,-0.14042586,-0.02387552,-0.55431676,0.36099505,0.17405379,-0.17739195,0.06307249,0.19806907,-0.14847396,0.2675458,0.3445236,-0.14550878,-0.05421216,0.052440703,-0.011842774,0.13220957,-0.07328672,0.117983975,-0.1202903,0.06443237,0.22987117,0.06696367,0.04147621,-0.4411808,-0.22914648,0.14581603,-0.278112,0.059691004,-0.13248166,-0.15628284,-0.11267479,-0.058996994,-0.32789072,0.060339816,-0.18401743,0.26061708,0.121421695,-0.024817236,0.12303123,0.15969111,0.09101543,-0.22117302,-0.12304868,-0.18034713,-0.056266114,-0.029885352,0.18834594,-0.15841824,0.30924726,0.16160455,-0.04495576,-0.0029686615,-0.19268316,-0.05191266,-0.100227445,0.105551824,-0.010462472,-0.09671454,-0.06383763,-0.17065112,0.091514766,-0.018078987,0.08209875,0.06391006,0.06223658,-0.06556391,0.011517984,0.07291665
Gd,-0.63140404,-1.0177681,2.172028,-0.9365057,1.3922008,0.60578835,0.7524297,0.08586885,0.19887765,-0.32770884,-0.50007534,-0.2784828,-0.07563032,0.02307783,0.8021332,0.04800053,-0.8073952,1.2805845,0.64232874,-0.5083078,1.0812578,0.12885532,-0.13433062,-0.35420042,0.24467097,-0.14819819,0.1599659,-0.031384878,0.22539754,0.4437667,0.021720156,0.05071675,0.42745474,-0.2493234,-0.18852255,-0.23769502,-0.13729222,0.2859206,-0.5170592,-0.49732533,0.14799419,0.21364741,0.31545538,-0.019438256,0.43202317,-0.14167045,-0.31837854,-0.12540345,0.15999423,0.050984446,-0.3537099,0.23673551,0.12497474,-0.07109609,-0.033785544,0.17708057,0.35633734,0.016937144,0.14219819,-0.061737914,-0.03422967,0.2087004,-0.00968539,0.2210032,0.0048961565,-0.17318586,-0.13694264,0.014866747,-0.041972414,0.066954225,-0.032126322,0.08388511,-0.015921641,-0.14590393,-0.13166372,0.0036518872,0.043813594,0.0062290914,-0.022588767,-0.044211652,0.020066988,0.09759583,-0.07054715,0.02798044,-0.11422,0.049671434,0.1469843,0.029999133,-0.023856482,0.12666497,0.0789547,-0.11172295,0.07607173,-0.11889334,0.010408689,-0.0932654,-0.03723531,0.03519241,-0.13526644,0.06941961
Tb,-1.045953,-0.8613696,0.73701364,0.08563747,-0.6935242,-0.18083033,0.17376903,-1.0545871,-0.065662466,0.4944108,0.4787946,-0.35749236,0.08375767,-0.4854827,0.032691523,-0.2718407,0.4783471,-0.50411284,-0.2537268,0.17986451,0.06939869,0.3893104,-0.49596137,-0.021255301,-0.348261,-0.14556675,-0.12451801,0.12482738,0.07067958,-0.104446955,0.4264025,-0.20502783,0.2123073,-0.064413175,-0.32945675,-0.10987358,0.052613664,-0.30327225,-0.04145907,0.3465835,0.19266845,-0.12332856,-0.31111097,-0.2892818,0.15670007,0.25865552,0.14108747,0.20783961,-0.19744977,0.3328715,-0.16578452,0.0969835,0.063557416,0.20962119,-0.02280429,0.1263161,-0.19002129,0.03704048,0.041295957,-0.086030945,0.15631893,-0.02368261,-0.05994196,0.35023913,0.01296507,-0.120633215,-0.14110069,-0.12543212,0.017906308,-0.1856876,0.20187792,0.16012353,-0.21564952,-0.09176018,0.2776196,0.009249251,0.1425283,0.07392423,-0.14274679,-0.2054734,-0.079250395,-0.23364127,0.102949575,-0.19988891,-0.08642693,-0.025377506,0.11481263,-0.08483864,-0.12837796,0.030659255,0.06686194,0.15049511,0.19014624,-0.09345421,0.03478793,-0.1264004,0.0006990917,0.067164965,-0.2262921,-0.024396522
Dy,-0.96933466,-0.19562033,0.68710274,-0.02737988,-1.2469547,-0.6475003,-0.0548874,-0.61905396,-0.3070674,-0.4901939,0.062223278,-0.045739807,0.3579076,0.15106465,-0.20198026,-0.2993055,0.37869903,0.20030971,0.35179287,-0.072562546,-0.107406184,0.08395105,-0.26597172,0.1135026,-0.5823781,0.23818055,0.16010617,0.071712375,-0.44349766,-0.060008418,0.079503104,-0.22144158,0.25619638,0.41061556,-0.3275918,0.04912644,0.04021189,0.10629401,-0.1720502,0.08153328,0.2989967,0.32594806,0.61065805,0.076998085,-0.48507577,0.1473676,-0.092137985,-0.0348047,0.14755633,-0.43641457,-0.20954807,-0.019297801,-0.3131795,-0.39765412,0.30905032,0.14175472,0.21620011,-0.21577036,0.13940069,0.16604732,-0.14762032,0.06299438,0.15302867,0.06777394,0.09855187,0.05011712,0.010841234,-0.036760997,0.1495189,0.20413569,0.07170239,0.032304578,0.06545356,-0.023855615,-0.06073956,-0.046690032,0.038151152,0.123750746,-0.23206636,0.13432533,0.14956546,0.0238159,0.0880893,0.07874353,-0.027961828,-0.1689102,-0.14057246,0.05974148,0.2163966,-0.07778988,-0.12582296,-0.018343985,-0.1605941,0.04209812,0.022684298,0.08089424,0.0965458,0.15587503,0.030838516,0.11020885
Ho,-0.5241889,-0.58187646,0.901723,0.42608768,-1.1247497,-0.32096523,0.111524284,-0.6170103,0.64445263,-0.14545913,-0.804327,-0.22947271,0.23286158,0.073405154,-0.17582579,-0.29819995,-0.30405903,-0.23759738,-0.10674024,0.08056766,0.6213944,-0.29688337,-0.6913222,-0.12613243,0.13077492,0.15475503,0.039668042,-0.10473992,-0.07446818,-0.6149807,-0.43519935,-0.061536737,0.22514968,0.35750195,0.038086362,0.04822463,-0.11304082,0.25036845,-0.13187464,0.22437504,0.09203494,-0.3681568,0.09801255,0.23327836,0.016662173,-0.018247377,-0.11364688,-0.03444036,0.1390751,-0.23898548,-0.22041498,-0.14273177,-0.29871458,0.18894482,-0.08502771,-0.06459367,-0.2827659,-0.28597602,0.11295735,-0.22835064,0.02280892,0.041009836,-0.31233558,0.027650462,0.0249191,0.093200155,-0.015612718,0.22508098,-0.10175607,-0.010629714,-0.025445927,-0.120230466,-0.08869991,0.025004018,0.04094801,0.016096404,0.12444933,-0.09932786,-0.0005279258,-0.0695506,-0.015074842,0.021574596,0.06625036,0.12975591,0.12131634,0.13743904,0.06690231,0.05872663,-0.12515905,-0.017938476,-0.31424403,0.04327495,-0.087436736,-0.21228315,-0.02666301,0.11918831,-0.2498352,-0.015534185,-0.100535125,-0.07764741
Er,-1.0659416,-0.17371055,0.6731534,0.1080668,-1.3121227,-0.11999094,-0.40455985,0.26366705,0.32594943,-0.08519637,0.0259999,-0.2608755,0.048098747,0.06075557,-0.04185974,-0.4010502,0.5747012,-0.016163547,0.04689413,-0.16842273,-0.09165792,-0.37901047,-0.11505328,-0.33740038,0.032205127,-0.06251154,0.012354303,0.35253707,0.38116866,-0.14344674,0.031422954,-0.45383775,0.16798589,0.111310564,-0.3621683,-0.19649068,0.18053244,0.17021671,-0.09096485,0.16353655,0.19907126,-0.31400096,-0.09430659,-0.06931825,-0.031994514,0.12256984,0.036808133,0.07306443,-0.12471362,0.25871164,0.0020308085,0.32984215,-0.061435834,-0.2949654,-0.16446719,0.14609736,0.18292665,0.03839586,-0.068221465,-0.1100952,0.34492922,0.06192411,0.31556773,-0.0948599,-0.096851915,-0.18651193,0.01095546,-0.3077362,-0.2677052,0.20776165,0.0077934777,-0.34143466,-0.14417689,0.21224931,-0.3463987,-0.12601021,0.027254626,-0.0033892319,-0.21446925,0.094761506,-0.07493165,0.17339647,-0.052137956,-0.32189512,0.06336556,0.10843504,-0.06932058,0.28211862,-0.022307817,-0.06235298,-0.12284603,-0.07898839,0.12593547,0.056724273,0.025971407,0.031508245,0.111948386,0.11180063,0.1574504,-0.043320708
Tm,-0.57033646,-0.28457332,1.037295,0.032890707,0.25576377,-0.907797,0.03174023,-0.254734,-0.21075389,0.24260947,0.7015948,-0.33246064,-0.018599723,-0.121776275,-0.046682753,0.49395418,-0.58484256,-0.37442744,-0.58422995,0.6573781,-0.68373,-0.35182825,0.56847924,-0.2758632,0.22660539,0.32086518,0.3470377,-0.6346694,-0.08445535,-0.3541318,0.028240021,0.0889803,-0.141809,0.0074734837,0.07223189,0.38732624,-0.22556806,0.06518602,-0.28931743,0.048118092,-0.21957445,-0.1271815,0.2513269,0.12791996,0.34156,-0.09320812,-0.16982494,-0.18340306,-0.08969061,0.08886069,-0.03353966,-0.10119004,0.38153505,-0.15713881,0.26104236,0.037896812,-0.24965282,0.03455089,0.04689191,0.2369936,-0.2010161,0.13991277,-0.15851676,0.16715999,0.06324654,-0.08294263,-0.026955143,-0.26945785,0.14217465,0.0885393,-0.24992144,-0.20019676,0.09192539,-0.16044919,0.07248211,-0.060355842,0.18769945,0.024766535,-0.112009846,-0.2648539,-0.18211617,0.12180892,-0.16779953,-0.008031718,-0.03595541,0.09346307,-0.023618182,0.14061525,0.33917686,-0.1551683,-0.028296653,-0.07598086,0.048526525,0.015515447,-0.016674839,0.029103715,-0.08960421,-0.061864007,0.038157534,-0.055384196
Yb,-0.122453265,-0.30850124,1.8189768,-0.77874243,0.27214146,-0.6919335,0.025143012,-1.06583,0.053299166,0.50497067,0.9189186,0.6443825,0.20178467,-0.15591004,-0.19624445,-0.09219701,-0.5334992,-0.87206215,0.18793327,0.6934528,-0.14685477,-0.7141286,-0.1770705,0.004244566,0.14185062,-0.005535081,0.46669453,0.04834806,0.1145184,0.10297242,0.28963464,-0.020077847,-0.011075963,0.04443467,0.37563646,0.21336767,-0.06454161,-0.562995,0.1668695,-0.19150221,0.1333273,0.09417546,-0.111496344,-0.121324435,0.03179144,0.20503262,-0.0713719,0.1792023,-0.32444087,-0.14961562,0.3272947,0.20315069,0.110671185,0.30932012,-0.28677595,0.058767233,0.29442105,-0.063216396,0.10106755,-0.07516582,0.06208537,0.116396986,0.069609255,0.011912074,0.15061364,0.1260513,-0.3576124,0.10755831,-0.25656605,0.21283868,-0.2881551,-0.04827819,-0.21648052,-0.09301903,-0.027457708,0.1268594,-0.07362934,0.07895811,-0.0696865,0.022126133,0.06480279,0.05673615,-0.08788629,0.10626021,-0.10880718,-0.014900915,0.10706958,0.040238056,-0.13409136,0.006957167,0.11567426,0.14955975,-0.08766946,0.1382302,0.0009184601,-0.008400314,0.05764743,0.13647033,-0.041012898,0.19003299
Lu,-0.83385813,-0.7886286,0.1986881,0.28018028,-0.5317928,-0.6187266,-1.0610281,-0.71414375,-0.04332605,0.28554913,-0.8054354,-0.06415578,0.5219853,-0.24078926,0.13784948,-0.37855494,-0.11308376,0.08442316,-0.03370999,-0.2541836,0.030452307,-0.2514465,-0.23038349,-0.5035793,0.08105834,0.061828278,0.30411136,0.26211244,0.2608201,-0.09271175,-0.16138195,0.2164095,0.21245873,-0.16197878,-0.2722378,-0.33894894,-0.11268929,-0.011328525,0.1870277,-0.2492583,-0.24399939,0.20317814,-0.4807794,-0.21315645,0.22374266,-0.106955454,-0.083904,0.06347678,0.2288785,-0.30330825,0.18590108,0.33567736,0.0077177435,0.13576783,0.12875889,0.017832063,0.12526356,-0.11823404,-0.08319813,0.21189892,-0.29717797,0.0019211024,-0.275006,0.12835565,0.13247363,0.13093992,0.12601767,-0.11796555,-0.20789452,-0.13028485,-0.08565624,0.036116634,0.4772586,0.022185575,0.16933322,0.02167972,0.054356087,0.0981316,0.098478936,-0.24779028,-0.11909598,0.07856393,-0.17645715,-0.08252226,0.16979074,-0.36964345,-0.077608824,-0.11993569,-0.14624739,0.008742822,-0.12803489,0.0085663125,-0.09461747,0.27455476,0.14543706,-0.057235822,0.13050176,-0.06612392,0.18365459,0.08485867
Hf,-0.23300718,-0.06093697,2.2513998,-0.0025700852,-0.36107415,0.0792243,0.6182221,0.93743503,0.5411061,0.72454226,-0.073268116,1.3250396,-0.76644945,-0.111866325,0.74069357,0.09322709,-0.28640664,0.39284223,0.36217242,0.6483344,-0.15500297,-0.17446369,0.3290624,0.25567064,-0.052517056,0.05563603,-0.17965259,-0.108469084,-0.4536897,0.37763894,-0.19057387,-0.3868155,0.2965307,-0.06764582,0.56598026,-0.1124974,-0.12664819,0.0056298384,0.92708874,0.102723554,-0.12389579,-0.20099841,-0.17903405,0.039307427,0.001128152,-0.19059984,-0.0031765476,0.21692154,0.0585278,0.04580011,0.16162126,-0.03187499,0.012050483,-0.31406826,0.10621895,0.008073006,-0.16244638,-0.053187944,-0.27342215,0.082102984,0.002408116,0.20840678,-0.032509685,-0.0737352,-0.050577663,0.24541238,-0.052128863,-0.024580881,0.22961113,-0.1932922,0.26343733,0.06886159,-0.1357564,-0.11537691,-0.058916222,-0.14017132,0.15949482,-0.04715912,-0.28917363,0.098611884,0.09773838,0.056854356,0.12370454,0.19293499,0.024685834,-0.20547636,-0.07211206,-0.04711616,-0.13394432,-0.07448354,-0.111539364,-0.08665484,-0.05641474,-0.017724674,0.035458732,-0.086339,-0.0035053473,0.109946735,0.02925475,-0.06446826
Ta,-0.7051937,0.53591484,-0.30037972,0.7465888,0.062032193,-0.7183583,-0.47731215,0.6088335,0.58141243,0.013600089,-0.13166414,-0.82763934,0.54666966,0.15619157,-0.047952358,0.5112859,0.15713361,0.16159998,0.53328043,0.29877156,-0.014888855,0.3463545,-0.1232383,-0.4177071,-0.16153766,-0.22391486,0.11434676,0.42937273,-0.15311189,-0.123809785,-0.018630825,-0.028119985,0.08877794,0.54809636,0.16376661,-0.37909192,-0.13259184,-0.04221502,0.2391803,0.13444324,0.11892303,0.31123304,-0.24844027,0.18463574,-0.100677684,-0.5035808,-0.06452114,-0.09459625,-0.0074704485,0.1651587,-0.22043413,-0.08886276,0.3048571,-0.18754986,-0.07543613,0.052829556,0.04352449,0.219274,0.12538928,-0.086873904,0.07326959,-0.12723827,-0.18192053,0.29769307,0.10925189,-0.05424435,-0.22172129,-0.11676705,0.024392024,0.16068557,-0.117614664,0.08363133,0.018496975,0.22454622,0.06637822,0.26338565,-0.3193259,0.08026816,-0.16516256,-0.10141785,0.15661949,-0.18334672,0.08581042,0.32701942,-0.14982432,0.085770115,-0.14128658,-0.02055276,-0.114945255,-0.16703902,-0.023721114,0.1142071,-0.011938512,-0.24334821,-0.15690982,-0.21067187,0.05720561,-0.060396552,0.29406974,0.09775043
W,-0.99612033,0.6095148,-0.42880118,1.2875631,-0.038963623,-0.5207348,0.30992162,0.8167074,0.3946254,1.1017575,0.26168534,0.26725486,0.29775828,-0.2939486,-0.15577066,-0.011282954,0.44177365,-0.34305856,0.15934095,0.12783475,-0.06551253,0.35817093,0.26736814,0.31188935,0.03610766,-0.16331029,0.26932073,-0.32492822,-0.14581625,-0.030281553,-0.2875825,0.20226593,-0.47274452,-0.28147882,-0.24907744,-0.5250251,-0.018361062,-0.27204925,-0.17829183,-0.06166909,-0.21949217,0.024453621,0.24165536,0.42710263,-0.008493781,0.14626417,-0.24770296,-0.20084229,-0.1211271,-0.35462925,-0.052835956,0.32154888,-0.19639182,0.31280622,-0.050244994,0.07225159,-0.057739273,-0.11819988,-0.12011703,0.17400004,0.2178331,0.50870895,0.028453074,0.15900157,-0.025410784,-0.10548275,0.19392966,-0.1470843,-0.036315445,-0.032469712,0.08315958,0.3095822,0.004379973,0.12245317,0.023319658,0.068595394,-0.1911673,-0.010952147,0.0078551285,-0.28698534,0.067679495,-0.02722022,0.07885068,-0.050913554,0.17330989,0.13521323,-0.01945706,0.11197162,-0.18007101,0.045557365,0.023071017,-0.19138385,0.092704,-0.06878426,-0.18687391,0.0448484,0.0109165795,0.17160176,-0.034422167,0.14839129
Re,-0.9540842,0.12743413,0.75621086,0.37284738,0.7651156,-0.8422229,-0.2916448,-0.33131278,0.13883604,0.8454285,-0.14883195,-0.6155801,-0.69173205,0.47130978,-0.018098336,0.8643124,-0.11590001,0.3027777,0.23141837,0.018483466,0.24930257,-0.0046729897,0.11040799,0.101340644,-0.23308262,0.22024027,-0.40840378,-0.35752574,0.018233139,-0.21661828,0.21149187,0.025225285,-0.3241014,0.2961793,-0.24415767,-0.50816894,-0.09235438,-0.118649855,-0.4403072,0.08650936,0.068800546,-0.345105,-0.03548983,0.22453505,0.13131186,0.13699959,0.017984152,-0.035867136,0.2030079,-0.2813095,0.55225515,-0.02118293,-0.041509625,-0.22736719,0.078084856,-0.30368006,-0.118032455,0.051034458,-0.11117683,0.1942156,-0.0816913,0.115251794,0.24647543,0.0069548823,0.035512745,-0.18947732,-0.059651814,0.21909425,0.07880865,-0.14254299,-0.262316,0.013590984,-0.029569162,0.14883135,0.092600554,-0.2350636,-0.23670715,-0.26628783,0.096855134,0.16858909,0.01286092,0.17478244,-0.019721089,-0.1374403,-0.029463284,-0.006138079,-0.13263907,-0.2260447,0.015713327,0.017807983,0.041653495,0.1634038,0.07392068,-0.055226415,0.021929285,0.056470677,-0.019363552,-0.07595486,0.10873833,-0.017166585
Os,-0.56349707,0.101913966,-0.39629522,0.46509105,-0.16839328,-0.57475877,-0.75145555,-0.12349976,0.7610284,0.28661782,0.24633053,-0.08566878,0.123743296,0.32110548,-0.3158607,-0.6041078,-0.24059352,0.0059166625,0.11901787,-0.30504686,0.40640825,0.12104503,0.527969,0.2302933,0.05957935,-0.18062422,-0.16871966,-0.10111736,0.17947412,0.008712246,0.20671283,0.024313798,0.13475318,0.012666764,0.0028431453,0.35263827,0.19637683,-0.22007328,0.50336313,-0.14072526,0.03321597,-0.016601125,0.03915251,-0.3224166,0.13890584,0.025008416,-0.10765576,-0.10314155,-0.2573824,-0.15743132,0.024230793,0.28925052,-0.08853124,0.04291023,-0.19864038,0.010889272,-0.112773955,-0.12525244,0.06988565,0.026815351,-0.11434304,-0.048631262,-0.11130629,-0.113978684,-0.15958291,-0.28099948,0.08428738,0.11903517,-0.047296077,-0.113966756,-0.054180026,-0.1976389,0.15576927,-0.023464153,-0.04947613,-0.14897949,-0.046691447,-0.20827341,-0.15472445,0.11898659,-0.20118439,0.030924056,0.11600474,0.18259293,-0.13542458,-0.09045006,-0.033276536,-0.11233087,-0.02854986,0.28189576,-0.26412597,-0.086638555,0.08398023,-0.13299379,0.19619629,-0.08315489,0.03512592,-0.17027245,0.19919229,-0.02402448
Ir,-0.010239974,1.8701904,0.7015841,0.9714342,-0.818244,-0.60051835,-0.4925431,-0.19519159,-0.7046573,0.52308655,-0.6269066,0.8132897,0.91632485,0.029947016,-0.24882963,-0.6114056,-0.11992647,-0.0680634,0.6778884,0.1167576,0.78138506,0.17107943,0.07523038,0.24612471,0.43981698,0.24239272,-0.27037162,-0.36961368,0.4196666,-0.13338539,0.2750349,0.2549463,-0.5088697,0.26028663,0.3218052,0.3350425,0.10720462,0.16591056,0.030997511,0.002841115,-0.19856508,0.017600812,0.104375266,0.28852105,0.058867626,0.20639026,-0.1113152,-0.377625,-0.051465496,0.08862506,0.13051745,-0.11768469,0.21558094,-0.2128717,0.27997732,-0.1672397,0.30991238,0.28958958,-0.10757743,-0.3388826,-0.086306974,-0.020321013,0.21870169,-0.015929261,0.06536187,-0.1218456,0.091577135,0.21189466,-0.039437447,-0.19335657,0.08243954,0.18097594,-0.016598366,-0.26122546,-0.1251948,0.06220589,0.14490896,0.19009997,0.22405192,0.017674766,-0.07350692,-0.06738331,-0.028193288,-0.1456941,-0.09978575,0.04490088,-0.1576039,0.12166305,-0.13657255,-0.026531823,-0.06557719,0.06027494,-0.047339413,-0.038411587,0.0072238976,-0.031089298,-0.1501848,0.045666605,-0.027692292,0.08281779
Pt,-1.4983485,-0.78279376,-0.14200574,1.4048922,0.61745745,-0.34336868,0.18888266,0.6243627,-0.35584226,-0.01050931,-0.25436786,-0.29000828,-0.72599155,0.20477837,-0.39939108,0.033510927,-0.29470932,-0.33510163,0.0012670904,-0.048962027,0.16833587,0.03440079,0.38305414,0.42600265,0.35681558,-0.20002115,-0.4209358,0.09122077,-0.07962801,-0.22691996,0.1636506,-0.15236016,0.26287335,0.54060495,-0.14519545,0.17900598,0.21309945,-0.12160048,-0.0959103,-0.35755453,0.07957451,-0.17646313,0.19806731,-0.0703307,0.29472247,0.20547542,0.26531813,0.097644135,-0.20761015,-0.21283814,-0.32021883,0.08052666,0.19149846,0.19250967,-0.038315788,0.06419016,-0.12985961,-0.22697021,-0.0038380045,-0.011400681,-0.18842687,-0.13668571,-0.09497997,-0.20902039,-0.10117439,0.46054167,-0.14850156,0.035141643,0.0801448,-0.10237121,0.30585045,0.033406276,-0.0010258332,0.24203184,-0.09367565,0.2752783,-0.06129895,0.29834265,0.0067612976,-0.12216389,0.082081236,0.32684278,-0.07214916,-0.003489621,0.21472596,0.1772662,0.044046305,-0.0503375,-0.023768365,0.16930972,0.08971133,-0.124155164,-0.0011979938,0.0044377334,0.17618029,0.0065322183,0.18492106,0.06545571,-0.026887426,0.06947203
Au,-0.8749924,1.3790565,0.71140206,0.7714389,0.4123935,-0.25872606,1.3632352,1.4719951,-0.92367196,0.23180345,0.2810128,0.99391085,-0.29804406,-0.2859498,-0.4853292,0.2760204,0.48580858,-0.16004694,-0.040265672,-0.11325724,-0.5341778,-0.5225507,-0.47932702,0.03351716,0.020593394,-0.41770244,-0.43332383,0.27753377,0.011976406,-0.085312285,0.11336652,0.043132275,0.4680205,0.17036822,0.04075721,-0.18268187,-0.056229033,0.17406982,0.06076561,0.351528,0.39987552,0.2330837,0.14255953,-0.07229389,0.0051761167,-0.15586464,-0.23555344,0.07875754,0.3325386,-0.0018111058,0.06641848,0.39092806,0.10955357,0.11099482,0.009746436,-0.22154509,-0.07027495,-0.13061512,0.15186633,0.05924025,-0.21411431,-0.31548586,0.1427655,-0.116992734,0.2081339,-0.15052865,0.24037674,-0.23791581,-0.14380452,-0.014003918,-0.25410655,0.23015702,0.15005562,-0.12515193,0.06305598,0.0281633,0.023602277,-0.017221749,0.12616096,-0.07407804,0.015425757,0.092562556,-0.2054295,-0.07303128,-0.05343914,0.1129408,0.107209,0.012316052,0.08952524,0.046732493,-0.057724062,0.05252026,-0.07730144,-0.055443913,0.14206386,-0.2637441,-0.042468727,-0.010805406,-0.044956878,-0.20417167
Hg,-0.3986949,0.09287192,-0.9408404,-0.2180059,0.25751013,0.19723761,0.77087325,0.36899048,0.45890355,-0.13092896,0.49400052,0.05034616,0.4420435,-0.29629612,0.16659448,-0.56167066,-0.42674884,-0.6388862,-0.25709534,0.10452101,0.16957857,-0.29636014,-0.04022134,-0.2389341,0.057338685,-0.44767758,0.0028880127,-0.35126144,0.08534753,0.4359297,-0.5283013,0.18521282,0.0025296714,0.31332102,-0.20340022,-0.07051242,0.51772213,0.19254984,-0.6146764,0.10776484,-0.11826658,0.19204262,-0.1078311,-0.22865462,0.29980654,-0.13919035,0.007202889,0.5782517,0.10597175,-0.07483478,0.09422938,-0.23054394,-0.33210093,-0.12652974,0.76129854,0.0307585,-0.3785771,-0.15975165,-0.23135976,-0.15217982,0.023071531,0.007669959,0.42420167,-0.10382661,-0.12686841,-0.12603879,-0.06590313,0.0684831,0.08159372,0.12041895,-0.18520507,-0.03161328,0.13867077,-0.092982076,0.1505749,-0.05688703,0.023525901,0.09382476,-0.102507174,0.040283263,-0.07412644,-0.17391157,-0.12561026,0.27222157,0.035172764,-0.10324018,-0.113632075,0.023054034,-0.27798608,-0.006389266,0.036020845,-0.007959601,0.083706774,-0.08576304,0.041835412,0.019247875,0.16096665,-0.000808673,-0.083259344,-0.0013647312
Tl,-0.54953986,-0.0662157,-0.9239345,0.40156186,-0.29903123,0.17432915,0.7945398,0.43246716,0.75320494,0.14724803,0.31964862,-0.6530129,-0.5782385,-0.71734524,0.4042595,-0.15951663,-0.45288694,-0.23838419,0.29126555,-0.48668253,0.23760474,0.032857098,0.1383093,-0.8776444,0.26688325,0.037036933,-0.10835434,-0.078293845,-0.24539267,0.3686193,0.53576624,0.10883033,-0.21834123,-0.3600303,-0.14991814,0.0032858104,-0.6011058,-0.2707554,0.11151111,0.41770238,-0.0754552,0.32714784,-0.17195675,-0.09246575,-0.32972863,0.17397821,-0.21357644,-0.21805985,0.009229856,0.26192677,0.037079778,-0.5114547,-0.22928312,0.04169404,-0.11939918,0.08806839,-0.018218093,0.014566779,-0.08761042,-0.11467813,-0.3185163,-0.11629301,-0.24772277,-0.1499126,0.17556904,0.19857162,0.037433665,-0.23124668,-0.03560774,0.17975684,-0.1684933,0.025818698,-0.19882987,0.028900636,-0.10446557,-0.168956,0.13870777,0.1657333,-0.017055975,-0.1995756,0.007891739,0.12115246,-0.044975862,-0.056745425,-0.006205678,0.103637315,-0.26675794,-0.018467037,-0.117481485,0.07798994,0.072538145,0.002672419,-0.12131606,-0.12815177,0.13838743,0.14173958,-0.13597775,-0.006784454,0.04515199,-0.045720093
Pb,-0.5745053,0.86118555,0.13540068,-0.9732361,0.36608785,-0.33122766,1.1170995,0.37475854,-0.15240371,-0.11566746,-0.44214424,-0.86118066,-0.86818,0.30362782,-0.17261147,-0.15093015,0.07411519,-0.4916042,-0.70874584,-0.018805996,0.044739515,-0.23384316,-0.30512202,0.5090623,-0.19462743,-0.21114501,0.01178217,0.59214467,0.18284199,0.51864696,-0.124806285,0.046003908,-0.1812653,-0.17448081,-0.07692036,0.23834184,-0.23762926,0.27598828,0.1172027,0.1819112,-0.47244957,-0.26305434,-0.37398797,0.19282591,0.2523151,-0.092906855,-0.06879047,-0.2123452,0.20691326,0.0440268,0.05124166,0.23243085,-0.37887815,0.005341932,-0.2768017,-0.027082294,-0.12561856,-0.23610523,0.14568052,0.3021934,-0.15434015,-0.09904126,-0.04698132,0.09913699,0.036012612,-0.22000602,0.028147714,0.13280603,-0.10299276,-0.032207787,-0.0169169,-0.026631858,0.10587509,-0.16985533,-0.18727668,0.044927098,-0.26331648,0.2548768,0.0069513917,0.24434933,0.13177764,0.13327584,0.10918645,0.10145144,-0.15239422,-0.06264632,-0.13469023,0.21834789,-0.041576162,0.08786977,0.03226552,0.11466276,0.06639329,0.1067356,-0.12316516,0.1359294,-0.11181992,0.09999612,0.046254568,0.17998183
Bi,-0.47660762,0.32249653,-0.28540868,0.26192623,-0.29275817,0.062249597,0.02117956,0.267782,0.6662289,-0.33662686,0.16920869,-0.66603214,0.49501073,0.19221437,0.042826317,-0.25420898,-0.2698798,0.16096523,0.119673915,0.36031258,0.29359713,-0.23542237,-0.32145935,-0.1943962,-0.27937013,-0.47173095,-0.46954456,0.012703959,-0.12014051,-0.045732673,-0.34406644,-0.042957056,0.112958424,-0.40559375,0.3530057,0.19495505,0.07151307,-0.30663592,-0.31081703,0.27319822,-0.16745917,0.12135982,-0.22430576,-0.23230645,0.21095696,-0.026464434,-0.22974443,-0.22572428,-0.3286507,-0.20193452,0.11686022,-0.30180693,0.031911545,0.061535537,-0.28452408,-0.01127664,-0.11042017,-0.09864368,-0.17789325,0.2153678,0.012470482,0.16414694,0.35067925,-0.09887889,0.3547543,0.109194905,-0.086869955,0.20681661,-0.12120993,-0.18200323,0.12130186,0.45071584,-0.01236445,0.008916911,-0.32754022,0.26546788,0.15443535,0.020723647,0.04305529,0.008593161,0.13292782,-0.2690209,-0.02471048,-0.16093257,-0.007839218,-0.15463307,-0.15311861,0.089490876,0.48141247,0.13474315,0.072494425,-0.046753317,-0.10061974,0.056799307,-0.007993255,-0.023208044,0.08221343,0.009701315,0.062185682,-0.078512445
